Gene stable ID	Transcript stable ID	STRING ID
Vitvi05g04198	Vitvi05g04198_t001	
Vitvi05g04415	Vitvi05g04415_t001	
Vitvi01g00099	Vitvi01g00099_t001	29760.VIT_01s0011g01260.t01
Vitvi13g00377	Vitvi13g00377_t001	
Vitvi05g00452	Vitvi05g00452_t002	
Vitvi05g00452	Vitvi05g00452_t001	29760.VIT_05s0020g02950.t01
Vitvi09g01412	Vitvi09g01412_t001	
Vitvi09g01610	Vitvi09g01610_t001	
Vitvi14g04302	Vitvi14g04302_t001	
Vitvi02g00341	Vitvi02g00341_t001	29760.VIT_02s0025g03690.t01
Vitvi05g00650	Vitvi05g00650_t007	
Vitvi05g00650	Vitvi05g00650_t002	
Vitvi05g00650	Vitvi05g00650_t003	
Vitvi05g00650	Vitvi05g00650_t005	
Vitvi05g00650	Vitvi05g00650_t001	
Vitvi05g00650	Vitvi05g00650_t004	
Vitvi05g00650	Vitvi05g00650_t006	
Vitvi16g00519	Vitvi16g00519_t001	
Vitvi07g04706	Vitvi07g04706_t001	
Vitvi08g04153	Vitvi08g04153_t001	
Vitvi14g03009	Vitvi14g03009_t001	
Vitvi12g04088	Vitvi12g04088_t001	
Vitvi01g01930	Vitvi01g01930_t001	29760.VIT_01s0011g03040.t01
Vitvi18g00202	Vitvi18g00202_t001	
Vitvi10g00185	Vitvi10g00185_t001	29760.VIT_00s0187g00290.t01
Vitvi18g00496	Vitvi18g00496_t001	
Vitvi10g04160	Vitvi10g04160_t001	
Vitvi12g04522	Vitvi12g04522_t001	
Vitvi03g04054	Vitvi03g04054_t001	
Vitvi10g04323	Vitvi10g04323_t001	
Vitvi10g00037	Vitvi10g00037_t001	
Vitvi11g00310	Vitvi11g00310_t001	29760.VIT_11s0016g03650.t01
Vitvi10g04570	Vitvi10g04570_t001	
Vitvi13g04288	Vitvi13g04288_t001	
Vitvi06g01237	Vitvi06g01237_t001	
Vitvi09g00032	Vitvi09g00032_t001	
Vitvi10g04700	Vitvi10g04700_t001	
Vitvi03g04249	Vitvi03g04249_t001	
Vitvi05g04076	Vitvi05g04076_t001	
Vitvi17g04238	Vitvi17g04238_t001	
Vitvi18g02241	Vitvi18g02241_t001	29760.VIT_18s0001g05850.t01
Vitvi03g00520	Vitvi03g00520_t001	29760.VIT_03s0063g00170.t01
Vitvi16g00122	Vitvi16g00122_t001	29760.VIT_16s0039g01910.t01
Vitvi18g04157	Vitvi18g04157_t001	
Vitvi03g00373	Vitvi03g00373_t002	29760.VIT_03s0063g02040.t01
Vitvi03g00373	Vitvi03g00373_t001	29760.VIT_03s0063g02040.t01
Vitvi18g01806	Vitvi18g01806_t001	
Vitvi08g00829	Vitvi08g00829_t001	29760.VIT_08s0058g01050.t01
Vitvi08g02192	Vitvi08g02192_t002	
Vitvi08g02192	Vitvi08g02192_t001	
Vitvi15g04380	Vitvi15g04380_t001	
Vitvi15g00365	Vitvi15g00365_t001	29760.VIT_15s0045g01250.t01
Vitvi17g04109	Vitvi17g04109_t001	
Vitvi18g04625	Vitvi18g04625_t001	
Vitvi07g04624	Vitvi07g04624_t001	
Vitvi07g00210	Vitvi07g00210_t001	
Vitvi06g01749	Vitvi06g01749_t001	
Vitvi08g01585	Vitvi08g01585_t001	
Vitvi11g00582	Vitvi11g00582_t001	29760.VIT_11s0118g00570.t01
Vitvi00g04601	Vitvi00g04601_t001	
Vitvi05g04131	Vitvi05g04131_t001	
Vitvi04g00273	Vitvi04g00273_t001	
Vitvi15g00997	Vitvi15g00997_t001	29760.VIT_15s0046g01050.t01
Vitvi04g00532	Vitvi04g00532_t001	29760.VIT_04s0008g05980.t01
Vitvi05g01673	Vitvi05g01673_t002	
Vitvi05g01673	Vitvi05g01673_t004	
Vitvi05g01673	Vitvi05g01673_t001	
Vitvi05g01673	Vitvi05g01673_t003	
Vitvi04g04349	Vitvi04g04349_t001	
Vitvi08g01883	Vitvi08g01883_t001	29760.VIT_08s0007g08250.t01
Vitvi08g01883	Vitvi08g01883_t004	
Vitvi08g01883	Vitvi08g01883_t002	
Vitvi08g01883	Vitvi08g01883_t005	
Vitvi08g01883	Vitvi08g01883_t003	29760.VIT_08s0007g08250.t01
Vitvi08g01304	Vitvi08g01304_t001	29760.VIT_08s0007g01610.t01
Vitvi16g00951	Vitvi16g00951_t001	29760.VIT_16s0100g00460.t01
Vitvi06g00281	Vitvi06g00281_t001	29760.VIT_06s0004g02850.t01
Vitvi04g00041	Vitvi04g00041_t001	29760.VIT_04s0008g00530.t01
Vitvi15g04512	Vitvi15g04512_t001	
Vitvi12g04002	Vitvi12g04002_t001	
Vitvi07g02580	Vitvi07g02580_t001	
Vitvi14g04388	Vitvi14g04388_t001	
Vitvi06g00436	Vitvi06g00436_t001	29760.VIT_06s0004g04400.t01
Vitvi18g04377	Vitvi18g04377_t001	
Vitvi09g04264	Vitvi09g04264_t001	
Vitvi15g00555	Vitvi15g00555_t001	
Vitvi04g04484	Vitvi04g04484_t001	
Vitvi10g00754	Vitvi10g00754_t001	29760.VIT_10s0003g03080.t01
Vitvi18g00898	Vitvi18g00898_t001	29760.VIT_18s0001g11750.t01
Vitvi02g01480	Vitvi02g01480_t001	29760.VIT_02s0012g00470.t01
Vitvi15g00853	Vitvi15g00853_t002	
Vitvi15g00853	Vitvi15g00853_t001	
Vitvi02g01682	Vitvi02g01682_t002	29760.VIT_00s0233g00190.t01
Vitvi02g01682	Vitvi02g01682_t001	29760.VIT_00s0233g00190.t01
Vitvi01g04338	Vitvi01g04338_t001	
Vitvi03g00153	Vitvi03g00153_t001	29760.VIT_03s0038g02500.t01
Vitvi13g01534	Vitvi13g01534_t001	29760.VIT_13s0019g00620.t01
Vitvi14g00111	Vitvi14g00111_t001	
Vitvi18g01297	Vitvi18g01297_t001	
Vitvi12g00202	Vitvi12g00202_t002	
Vitvi12g00202	Vitvi12g00202_t001	29760.VIT_12s0028g02370.t01
Vitvi06g00389	Vitvi06g00389_t001	29760.VIT_06s0004g03940.t01
Vitvi03g00425	Vitvi03g00425_t001	
Vitvi03g00425	Vitvi03g00425_t002	
Vitvi07g01920	Vitvi07g01920_t001	
Vitvi04g02157	Vitvi04g02157_t001	
Vitvi12g00496	Vitvi12g00496_t001	
Vitvi04g04241	Vitvi04g04241_t001	
Vitvi12g02073	Vitvi12g02073_t001	
Vitvi09g00064	Vitvi09g00064_t001	29760.VIT_09s0002g00890.t01
Vitvi18g04522	Vitvi18g04522_t001	
Vitvi15g04404	Vitvi15g04404_t001	
Vitvi05g04308	Vitvi05g04308_t001	
Vitvi04g00354	Vitvi04g00354_t001	
Vitvi09g00968	Vitvi09g00968_t001	
Vitvi00g04788	Vitvi00g04788_t001	
Vitvi14g00458	Vitvi14g00458_t001	29760.VIT_14s0030g02080.t01
Vitvi14g04192	Vitvi14g04192_t001	
Vitvi03g04200	Vitvi03g04200_t001	
Vitvi07g04010	Vitvi07g04010_t001	29760.VIT_07s0141g00510.t01
Vitvi12g02241	Vitvi12g02241_t001	
Vitvi04g04073	Vitvi04g04073_t001	
Vitvi12g04157	Vitvi12g04157_t001	
Vitvi12g01806	Vitvi12g01806_t001	
Vitvi13g01352	Vitvi13g01352_t001	
Vitvi06g00444	Vitvi06g00444_t001	29760.VIT_06s0004g04480.t01
Vitvi01g04101	Vitvi01g04101_t001	
Vitvi10g00966	Vitvi10g00966_t001	
Vitvi06g04081	Vitvi06g04081_t001	
Vitvi17g04140	Vitvi17g04140_t001	
Vitvi05g01477	Vitvi05g01477_t001	29760.VIT_05s0102g00170.t01
Vitvi10g04475	Vitvi10g04475_t001	
Vitvi12g04625	Vitvi12g04625_t001	
Vitvi03g00049	Vitvi03g00049_t001	
Vitvi05g00276	Vitvi05g00276_t001	29760.VIT_05s0020g01110.t01
Vitvi05g00276	Vitvi05g00276_t002	
Vitvi06g01700	Vitvi06g01700_t001	
Vitvi17g00038	Vitvi17g00038_t001	
Vitvi07g02485	Vitvi07g02485_t001	29760.VIT_00s0174g00240.t01
Vitvi03g01093	Vitvi03g01093_t001	
Vitvi02g01585	Vitvi02g01585_t001	
Vitvi04g00564	Vitvi04g00564_t001	
Vitvi16g04413	Vitvi16g04413_t001	
Vitvi15g04615	Vitvi15g04615_t001	
Vitvi04g00174	Vitvi04g00174_t001	29760.VIT_04s0008g02010.t01
Vitvi04g01676	Vitvi04g01676_t001	29760.VIT_04s0044g01170.t01
Vitvi16g00367	Vitvi16g00367_t001	
Vitvi08g00935	Vitvi08g00935_t001	
Vitvi05g00819	Vitvi05g00819_t001	29760.VIT_05s0049g01780.t01
Vitvi04g04300	Vitvi04g04300_t001	
Vitvi19g01612	Vitvi19g01612_t001	
Vitvi12g02723	Vitvi12g02723_t002	
Vitvi12g02723	Vitvi12g02723_t001	
Vitvi04g00635	Vitvi04g00635_t001	29760.VIT_04s0008g07040.t01
Vitvi09g04573	Vitvi09g04573_t001	
Vitvi18g04002	Vitvi18g04002_t001	
Vitvi12g04377	Vitvi12g04377_t001	
Vitvi08g01480	Vitvi08g01480_t002	
Vitvi08g01480	Vitvi08g01480_t001	29760.VIT_08s0007g03570.t01
Vitvi08g01480	Vitvi08g01480_t003	29760.VIT_08s0007g03570.t01
Vitvi06g01323	Vitvi06g01323_t001	
Vitvi03g00254	Vitvi03g00254_t001	29760.VIT_03s0038g04010.t01
Vitvi05g01872	Vitvi05g01872_t001	29760.VIT_05s0020g02300.t01
Vitvi08g01682	Vitvi08g01682_t001	
Vitvi13g00088	Vitvi13g00088_t001	
Vitvi12g02300	Vitvi12g02300_t001	29760.VIT_12s0028g03240.t01
Vitvi10g04237	Vitvi10g04237_t001	
Vitvi09g04163	Vitvi09g04163_t001	
Vitvi03g04341	Vitvi03g04341_t001	
Vitvi11g00685	Vitvi11g00685_t001	
Vitvi09g04320	Vitvi09g04320_t001	
Vitvi09g04232	Vitvi09g04232_t001	
Vitvi10g01613	Vitvi10g01613_t001	
Vitvi01g04299	Vitvi01g04299_t001	
Vitvi02g00054	Vitvi02g00054_t001	29760.VIT_02s0025g00580.t01
Vitvi05g01900	Vitvi05g01900_t001	
Vitvi09g01504	Vitvi09g01504_t001	
Vitvi13g00522	Vitvi13g00522_t001	29760.VIT_13s0019g03470.t01
Vitvi06g00120	Vitvi06g00120_t002	
Vitvi06g00120	Vitvi06g00120_t001	
Vitvi06g04417	Vitvi06g04417_t001	
Vitvi07g04328	Vitvi07g04328_t001	
Vitvi00g04702	Vitvi00g04702_t001	
Vitvi08g04425	Vitvi08g04425_t001	
Vitvi05g04382	Vitvi05g04382_t001	
Vitvi12g00288	Vitvi12g00288_t001	
Vitvi18g02190	Vitvi18g02190_t001	
Vitvi18g02190	Vitvi18g02190_t002	
Vitvi09g01385	Vitvi09g01385_t001	
Vitvi04g04518	Vitvi04g04518_t001	
Vitvi19g04167	Vitvi19g04167_t001	
Vitvi00g04233	Vitvi00g04233_t001	
Vitvi15g00538	Vitvi15g00538_t001	29760.VIT_15s0021g01300.t01
Vitvi00g04162	Vitvi00g04162_t001	
Vitvi02g00249	Vitvi02g00249_t001	29760.VIT_02s0025g02780.t01
Vitvi08g00200	Vitvi08g00200_t002	
Vitvi08g00200	Vitvi08g00200_t001	
Vitvi18g01315	Vitvi18g01315_t001	29760.VIT_18s0076g00250.t01
Vitvi01g04355	Vitvi01g04355_t001	
Vitvi19g04577	Vitvi19g04577_t001	
Vitvi19g00030	Vitvi19g00030_t001	
Vitvi08g01194	Vitvi08g01194_t001	
Vitvi16g01327	Vitvi16g01327_t001	
Vitvi16g01327	Vitvi16g01327_t002	
Vitvi00g04572	Vitvi00g04572_t001	
Vitvi02g04373	Vitvi02g04373_t001	
Vitvi17g01279	Vitvi17g01279_t001	29760.VIT_00s0201g00070.t01
Vitvi19g02020	Vitvi19g02020_t001	29760.VIT_19s0090g00560.t01
Vitvi02g04000	Vitvi02g04000_t001	
Vitvi19g04148	Vitvi19g04148_t001	
Vitvi04g01004	Vitvi04g01004_t001	29760.VIT_04s0043g00660.t01
Vitvi08g04049	Vitvi08g04049_t001	
Vitvi05g04510	Vitvi05g04510_t002	29760.VIT_00s0226g00020.t01
Vitvi05g04510	Vitvi05g04510_t001	29760.VIT_00s0226g00020.t01
Vitvi01g02210	Vitvi01g02210_t001	
Vitvi09g04018	Vitvi09g04018_t001	
Vitvi18g04119	Vitvi18g04119_t001	
Vitvi04g01908	Vitvi04g01908_t001	
Vitvi16g00636	Vitvi16g00636_t001	
Vitvi11g04228	Vitvi11g04228_t001	
Vitvi10g01926	Vitvi10g01926_t001	29760.VIT_10s0003g05240.t01
Vitvi16g01134	Vitvi16g01134_t001	29760.VIT_16s0050g01490.t01
Vitvi06g00553	Vitvi06g00553_t001	
Vitvi14g04684	Vitvi14g04684_t001	
Vitvi07g00960	Vitvi07g00960_t001	
Vitvi03g01465	Vitvi03g01465_t001	
Vitvi17g04255	Vitvi17g04255_t001	
Vitvi08g04254	Vitvi08g04254_t001	
Vitvi00g04146	Vitvi00g04146_t002	
Vitvi00g04146	Vitvi00g04146_t001	
Vitvi01g00580	Vitvi01g00580_t001	29760.VIT_01s0137g00070.t01
Vitvi14g02000	Vitvi14g02000_t001	29760.VIT_14s0108g01210.t01
Vitvi14g02000	Vitvi14g02000_t002	
Vitvi17g00091	Vitvi17g00091_t001	
Vitvi17g00091	Vitvi17g00091_t002	
Vitvi15g01473	Vitvi15g01473_t001	
Vitvi08g01608	Vitvi08g01608_t001	
Vitvi08g01608	Vitvi08g01608_t002	
Vitvi08g01608	Vitvi08g01608_t003	
Vitvi13g00002	Vitvi13g00002_t001	
Vitvi13g02273	Vitvi13g02273_t001	
Vitvi15g00795	Vitvi15g00795_t001	29760.VIT_15s0048g01490.t01
Vitvi01g04175	Vitvi01g04175_t001	
Vitvi02g00737	Vitvi02g00737_t001	29760.VIT_02s0012g01790.t01
Vitvi09g04189	Vitvi09g04189_t001	
Vitvi02g04153	Vitvi02g04153_t001	
Vitvi10g04016	Vitvi10g04016_t001	
Vitvi14g04077	Vitvi14g04077_t001	
Vitvi10g04401	Vitvi10g04401_t001	
Vitvi18g04088	Vitvi18g04088_t001	
Vitvi17g00355	Vitvi17g00355_t001	29760.VIT_17s0000g04020.t01
Vitvi15g00121	Vitvi15g00121_t001	29760.VIT_15s0024g01260.t01
Vitvi00g04777	Vitvi00g04777_t001	29760.VIT_00s1206g00010.t01
Vitvi18g04192	Vitvi18g04192_t001	
Vitvi03g01763	Vitvi03g01763_t001	
Vitvi17g04312	Vitvi17g04312_t001	
Vitvi08g02157	Vitvi08g02157_t001	
Vitvi10g01164	Vitvi10g01164_t002	
Vitvi10g01164	Vitvi10g01164_t001	
Vitvi10g00666	Vitvi10g00666_t001	
Vitvi08g04241	Vitvi08g04241_t001	
Vitvi17g01071	Vitvi17g01071_t001	
Vitvi14g04522	Vitvi14g04522_t001	
Vitvi16g04426	Vitvi16g04426_t001	
Vitvi15g01384	Vitvi15g01384_t001	29760.VIT_15s0045g01510.t01
Vitvi12g02716	Vitvi12g02716_t001	29760.VIT_12s0035g00850.t01
Vitvi07g01620	Vitvi07g01620_t002	
Vitvi07g01620	Vitvi07g01620_t001	
Vitvi07g01620	Vitvi07g01620_t003	
Vitvi05g01488	Vitvi05g01488_t001	29760.VIT_05s0102g00270.t01
Vitvi17g00299	Vitvi17g00299_t001	29760.VIT_17s0000g03440.t01
Vitvi00g04507	Vitvi00g04507_t001	
Vitvi00g04507	Vitvi00g04507_t002	
Vitvi15g00736	Vitvi15g00736_t001	29760.VIT_15s0048g00840.t01
Vitvi15g01505	Vitvi15g01505_t001	
Vitvi10g01704	Vitvi10g01704_t001	
Vitvi13g02054	Vitvi13g02054_t001	
Vitvi13g02054	Vitvi13g02054_t002	
Vitvi08g04073	Vitvi08g04073_t001	
Vitvi19g04502	Vitvi19g04502_t001	
Vitvi11g00328	Vitvi11g00328_t001	
Vitvi11g00328	Vitvi11g00328_t002	
Vitvi11g00328	Vitvi11g00328_t004	
Vitvi11g00328	Vitvi11g00328_t003	
Vitvi01g00424	Vitvi01g00424_t001	29760.VIT_01s0011g04990.t01
Vitvi09g00794	Vitvi09g00794_t001	29760.VIT_09s0002g08670.t01
Vitvi13g00684	Vitvi13g00684_t001	
Vitvi13g01186	Vitvi13g01186_t001	
Vitvi08g01676	Vitvi08g01676_t001	29760.VIT_08s0007g05710.t01
Vitvi17g00175	Vitvi17g00175_t001	29760.VIT_17s0000g02100.t01
Vitvi02g00532	Vitvi02g00532_t001	29760.VIT_02s0154g00320.t01
Vitvi07g02881	Vitvi07g02881_t001	
Vitvi08g00174	Vitvi08g00174_t002	
Vitvi08g00174	Vitvi08g00174_t001	
Vitvi05g01886	Vitvi05g01886_t001	29760.VIT_05s0020g03360.t01
Vitvi16g04511	Vitvi16g04511_t001	
Vitvi02g04349	Vitvi02g04349_t001	
Vitvi17g00863	Vitvi17g00863_t001	
Vitvi08g04300	Vitvi08g04300_t001	
Vitvi01g00255	Vitvi01g00255_t001	29760.VIT_01s0011g03200.t01
Vitvi01g00255	Vitvi01g00255_t002	
Vitvi14g02484	Vitvi14g02484_t001	
Vitvi09g00647	Vitvi09g00647_t001	
Vitvi19g04022	Vitvi19g04022_t001	
Vitvi08g02377	Vitvi08g02377_t001	29760.VIT_08s0007g07800.t01
Vitvi17g00565	Vitvi17g00565_t001	29760.VIT_17s0000g05870.t01
Vitvi01g04091	Vitvi01g04091_t001	
Vitvi18g01252	Vitvi18g01252_t001	
Vitvi15g01025	Vitvi15g01025_t001	29760.VIT_15s0046g01420.t01
Vitvi00g04027	Vitvi00g04027_t001	
Vitvi01g04212	Vitvi01g04212_t001	
Vitvi02g00273	Vitvi02g00273_t001	
Vitvi04g01682	Vitvi04g01682_t001	
Vitvi06g04132	Vitvi06g04132_t001	
Vitvi13g04530	Vitvi13g04530_t001	
Vitvi07g00228	Vitvi07g00228_t001	29760.VIT_07s0104g01080.t01
Vitvi12g00111	Vitvi12g00111_t001	
Vitvi18g00856	Vitvi18g00856_t001	
Vitvi06g04263	Vitvi06g04263_t001	
Vitvi17g00634	Vitvi17g00634_t001	
Vitvi02g00041	Vitvi02g00041_t001	
Vitvi19g01912	Vitvi19g01912_t001	
Vitvi14g04002	Vitvi14g04002_t001	
Vitvi15g00952	Vitvi15g00952_t001	
Vitvi05g00282	Vitvi05g00282_t001	
Vitvi12g04388	Vitvi12g04388_t001	
Vitvi11g01632	Vitvi11g01632_t001	29760.VIT_11s0052g00220.t01
Vitvi07g01827	Vitvi07g01827_t001	29760.VIT_07s0031g01500.t01
Vitvi07g01827	Vitvi07g01827_t002	
Vitvi09g01260	Vitvi09g01260_t001	29760.VIT_09s0018g01550.t01
Vitvi03g01789	Vitvi03g01789_t001	
Vitvi13g00192	Vitvi13g00192_t001	
Vitvi17g00101	Vitvi17g00101_t002	
Vitvi17g00101	Vitvi17g00101_t001	
Vitvi06g00590	Vitvi06g00590_t001	
Vitvi10g04023	Vitvi10g04023_t001	
Vitvi12g00277	Vitvi12g00277_t001	
Vitvi13g04458	Vitvi13g04458_t001	
Vitvi03g04354	Vitvi03g04354_t001	
Vitvi00g04586	Vitvi00g04586_t001	
Vitvi11g01558	Vitvi11g01558_t001	29760.VIT_11s0065g00570.t01
Vitvi01g00140	Vitvi01g00140_t001	29760.VIT_01s0011g01800.t01
Vitvi09g04549	Vitvi09g04549_t001	
Vitvi11g00010	Vitvi11g00010_t001	
Vitvi03g00241	Vitvi03g00241_t001	29760.VIT_03s0038g03840.t01
Vitvi08g00996	Vitvi08g00996_t001	
Vitvi09g00220	Vitvi09g00220_t001	29760.VIT_09s0002g02630.t01
Vitvi07g00867	Vitvi07g00867_t001	
Vitvi04g04425	Vitvi04g04425_t001	
Vitvi09g00332	Vitvi09g00332_t001	29760.VIT_09s0002g04050.t01
Vitvi07g00446	Vitvi07g00446_t001	
Vitvi05g04376	Vitvi05g04376_t001	
Vitvi17g00761	Vitvi17g00761_t001	29760.VIT_17s0000g07880.t01
Vitvi19g04588	Vitvi19g04588_t001	
Vitvi14g01315	Vitvi14g01315_t001	
Vitvi04g01194	Vitvi04g01194_t001	
Vitvi04g00696	Vitvi04g00696_t001	
Vitvi02g04190	Vitvi02g04190_t001	
Vitvi05g01600	Vitvi05g01600_t001	
Vitvi05g01600	Vitvi05g01600_t002	
Vitvi10g01913	Vitvi10g01913_t001	
Vitvi07g01739	Vitvi07g01739_t001	29760.VIT_07s0031g00540.t01
Vitvi11g01347	Vitvi11g01347_t001	29760.VIT_11s0016g01420.t01
Vitvi07g02291	Vitvi07g02291_t001	
Vitvi16g00752	Vitvi16g00752_t001	
Vitvi13g01748	Vitvi13g01748_t001	29760.VIT_13s0064g01060.t01
Vitvi17g01525	Vitvi17g01525_t001	29760.VIT_17s0000g07650.t01
Vitvi18g04727	Vitvi18g04727_t001	
Vitvi08g01524	Vitvi08g01524_t001	29760.VIT_08s0007g04010.t01
Vitvi07g02012	Vitvi07g02012_t001	
Vitvi02g00658	Vitvi02g00658_t001	
Vitvi16g04267	Vitvi16g04267_t001	
Vitvi04g00200	Vitvi04g00200_t001	
Vitvi09g04405	Vitvi09g04405_t001	
Vitvi15g04080	Vitvi15g04080_t001	
Vitvi03g00300	Vitvi03g00300_t001	29760.VIT_03s0038g04530.t01
Vitvi06g00451	Vitvi06g00451_t001	
Vitvi18g02153	Vitvi18g02153_t001	
Vitvi17g00889	Vitvi17g00889_t001	29760.VIT_17s0000g08990.t01
Vitvi14g04119	Vitvi14g04119_t001	
Vitvi03g04174	Vitvi03g04174_t001	
Vitvi05g00497	Vitvi05g00497_t002	
Vitvi05g00497	Vitvi05g00497_t001	29760.VIT_05s0020g03430.t01
Vitvi18g04684	Vitvi18g04684_t001	
Vitvi07g04685	Vitvi07g04685_t001	
Vitvi16g04248	Vitvi16g04248_t001	
Vitvi08g01004	Vitvi08g01004_t001	29760.VIT_08s0040g01500.t01
Vitvi13g01767	Vitvi13g01767_t001	29760.VIT_13s0064g01330.t01
Vitvi01g01464	Vitvi01g01464_t001	29760.VIT_01s0010g01910.t01
Vitvi10g01381	Vitvi10g01381_t001	29760.VIT_10s0042g00970.t01
Vitvi13g01215	Vitvi13g01215_t001	
Vitvi12g02254	Vitvi12g02254_t001	
Vitvi04g04049	Vitvi04g04049_t001	
Vitvi15g01161	Vitvi15g01161_t001	29760.VIT_15s0046g03190.t01
Vitvi06g04289	Vitvi06g04289_t001	
Vitvi12g04302	Vitvi12g04302_t001	
Vitvi09g04614	Vitvi09g04614_t001	
Vitvi07g01247	Vitvi07g01247_t001	29760.VIT_00s0220g00110.t01
Vitvi07g01247	Vitvi07g01247_t002	29760.VIT_00s0220g00110.t01
Vitvi05g04156	Vitvi05g04156_t001	29760.VIT_05s0020g04930.t01
Vitvi04g00341	Vitvi04g00341_t002	
Vitvi04g00341	Vitvi04g00341_t001	
Vitvi04g00341	Vitvi04g00341_t003	
Vitvi03g01861	Vitvi03g01861_t001	
Vitvi10g04503	Vitvi10g04503_t001	
Vitvi18g00530	Vitvi18g00530_t001	
Vitvi14g04088	Vitvi14g04088_t001	
Vitvi05g00208	Vitvi05g00208_t001	
Vitvi05g00208	Vitvi05g00208_t002	
Vitvi05g00208	Vitvi05g00208_t004	
Vitvi05g00208	Vitvi05g00208_t003	
Vitvi18g04077	Vitvi18g04077_t001	
Vitvi03g00723	Vitvi03g00723_t001	29760.VIT_03s0088g00410.t01
Vitvi04g04254	Vitvi04g04254_t001	
Vitvi04g04254	Vitvi04g04254_t002	
Vitvi01g04038	Vitvi01g04038_t001	
Vitvi15g01571	Vitvi15g01571_t002	29760.VIT_15s0046g00300.t01
Vitvi15g01571	Vitvi15g01571_t004	29760.VIT_15s0046g00300.t01
Vitvi15g01571	Vitvi15g01571_t001	29760.VIT_15s0046g00300.t01
Vitvi15g01571	Vitvi15g01571_t003	29760.VIT_15s0046g00300.t01
Vitvi05g00139	Vitvi05g00139_t001	
Vitvi10g00124	Vitvi10g00124_t001	
Vitvi16g00936	Vitvi16g00936_t003	
Vitvi16g00936	Vitvi16g00936_t002	
Vitvi16g00936	Vitvi16g00936_t001	
Vitvi04g01608	Vitvi04g01608_t003	
Vitvi04g01608	Vitvi04g01608_t001	
Vitvi04g01608	Vitvi04g01608_t002	
Vitvi13g01107	Vitvi13g01107_t003	
Vitvi13g01107	Vitvi13g01107_t001	
Vitvi13g01107	Vitvi13g01107_t002	
Vitvi13g01107	Vitvi13g01107_t004	
Vitvi05g02051	Vitvi05g02051_t001	
Vitvi17g04061	Vitvi17g04061_t001	
Vitvi10g04174	Vitvi10g04174_t001	
Vitvi01g00595	Vitvi01g00595_t001	
Vitvi18g04333	Vitvi18g04333_t001	
Vitvi02g04409	Vitvi02g04409_t001	
Vitvi18g00027	Vitvi18g00027_t001	29760.VIT_18s0122g00380.t01
Vitvi18g00027	Vitvi18g00027_t002	
Vitvi01g01849	Vitvi01g01849_t001	
Vitvi16g04052	Vitvi16g04052_t001	
Vitvi01g00893	Vitvi01g00893_t001	
Vitvi14g01122	Vitvi14g01122_t001	
Vitvi16g00015	Vitvi16g00015_t001	29760.VIT_16s0039g00290.t01
Vitvi10g04564	Vitvi10g04564_t001	
Vitvi15g04217	Vitvi15g04217_t001	
Vitvi18g02754	Vitvi18g02754_t002	
Vitvi18g02754	Vitvi18g02754_t001	
Vitvi07g02755	Vitvi07g02755_t001	29760.VIT_07s0185g00050.t01
Vitvi00g04856	Vitvi00g04856_t001	
Vitvi03g04503	Vitvi03g04503_t001	
Vitvi08g01063	Vitvi08g01063_t001	29760.VIT_08s0040g02280.t01
Vitvi04g00237	Vitvi04g00237_t001	29760.VIT_04s0008g02720.t01
Vitvi04g00237	Vitvi04g00237_t002	29760.VIT_04s0008g02720.t01
Vitvi10g00723	Vitvi10g00723_t004	
Vitvi10g00723	Vitvi10g00723_t002	
Vitvi10g00723	Vitvi10g00723_t001	
Vitvi10g00723	Vitvi10g00723_t003	
Vitvi07g01331	Vitvi07g01331_t001	29760.VIT_00s0567g00020.t01
Vitvi13g00609	Vitvi13g00609_t002	
Vitvi13g00609	Vitvi13g00609_t001	29760.VIT_13s0019g04320.t01
Vitvi12g01695	Vitvi12g01695_t001	
Vitvi08g01750	Vitvi08g01750_t001	29760.VIT_08s0007g06650.t01
Vitvi15g00824	Vitvi15g00824_t001	29760.VIT_15s0048g01840.t01
Vitvi11g00287	Vitvi11g00287_t001	
Vitvi02g00316	Vitvi02g00316_t001	29760.VIT_02s0025g03440.t01
Vitvi03g00124	Vitvi03g00124_t001	29760.VIT_03s0038g02170.t01
Vitvi01g00957	Vitvi01g00957_t001	29760.VIT_01s0026g01930.t01
Vitvi15g04105	Vitvi15g04105_t001	
Vitvi10g04635	Vitvi10g04635_t001	
Vitvi04g01838	Vitvi04g01838_t001	
Vitvi10g01789	Vitvi10g01789_t001	
Vitvi00g04458	Vitvi00g04458_t001	
Vitvi11g01486	Vitvi11g01486_t001	29760.VIT_11s0149g00310.t01
Vitvi03g04023	Vitvi03g04023_t001	
Vitvi18g00777	Vitvi18g00777_t001	29760.VIT_18s0001g10380.t01
Vitvi13g04586	Vitvi13g04586_t001	
Vitvi10g04354	Vitvi10g04354_t001	
Vitvi19g00197	Vitvi19g00197_t001	29760.VIT_19s0014g02310.t01
Vitvi19g00197	Vitvi19g00197_t002	
Vitvi01g00738	Vitvi01g00738_t002	
Vitvi01g00738	Vitvi01g00738_t001	29760.VIT_01s0127g00740.t01
Vitvi04g01436	Vitvi04g01436_t001	29760.VIT_04s0023g03180.t01
Vitvi10g00241	Vitvi10g00241_t001	29760.VIT_00s0259g00070.t01
Vitvi10g00241	Vitvi10g00241_t002	
Vitvi15g01309	Vitvi15g01309_t001	
Vitvi19g01746	Vitvi19g01746_t001	
